Email_ID,Custom_ID,Solution,Unit,편명,Date,Priority,Alert_type,Message_Number,Work Detail Keyword,ATA_from_Alert,POS_ESN,Plainbody,ASMR,Attachment,Severity,Type,Department,Organization,ATA,ATA_Detail,Trouble Shooting Recommendation,[CHK] NR_Required,[CHK] EngineerReview,Engineer_Comment,MCPI_Plan,Alert Type,NR Priority,NR Number,NR Creation Date,수행 일자,점검 결과,Cost,ATA (2-Letter),Ref_KEY,AC_Type,HL_No.,Status,Folder_ID,Shop Finding,DOC_URL
195df55549d1aa84,,AHM,7M8_HL8351,KE2117,2025. 3. 29,,,36-1111-R752,LEFT DUCT PRESSURE HIGH  (36-1111-R752),,,LEFT DUCT PRESSURE HIGH  (36-1111-R752),,,,,,,,,,FALSE,TRUE,"[오진석]
- Alt : 4768, CAS : 238.8, Mach : 0.391, N1:약 81%, N1: 101.86, Ps3: 약 334.7 Psi
",,No Action,,,,2025. 3. 30,,,36,7M8_HL83512025-03-29 09:38:22,7M8,HL8351,Monitoring,,N/A,
195dd9d14c7ff6c1,,AHM,787_HL8084,KE0937,2025. 3. 29,,,32-0010-C004,BRAKES 7 AND 8:  HIGH AXLE-MATE BRAKE TEMPERATURE DIFFERENTIAL  (32-0010-C004),,,BRAKES 7 AND 8:  HIGH AXLE-MATE BRAKE TEMPERATURE DIFFERENTIAL  (32-0010-C004),,,,,,,,,,FALSE,TRUE,"[박창훈]
#7 : 1.7, #8 : 5.6 으로 #8이 다른 Position 대비 높음, 반복 발생시 추가 검토 ",,No Action,,,,2025. 3. 29,,14432,32,787_HL80842025-03-29 01:37:27,787,HL8084,Closed,,N/A,
195dc98a042097d6,,SPM,321_HL8557,KE0173,2025. 3. 28,,,,INTEGRATED DRIVE GENERATOR 1 (4000XU1) EXCESSIVE OIL DELTA TEMPERATURE INCREASE,,,INTEGRATED DRIVE GENERATOR 1 (4000XU1) EXCESSIVE OIL DELTA TEMPERATURE INCREASE,,,,,,,,,,TRUE,TRUE,"[박창훈] No.1 & 2 GCU Swap 후 No.1으로 증상 넘어감, GCU 교환 권고",,Predictive Alert,MID,13098398,2025. 3. 29,2025. 4. 4,"<01/04> GCU1 교환 완료, Monitoring 후 제작사 문의 필요",,24,321_HL85572025-03-28 20:53:24,321,HL8557,Monitoring,,NFF,
195dc8877d4573fb,,AHM,777_HL8208,KE0422,2025. 3. 28,,,35-1135-S401,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [SLOPE CHANGE]  (35-1135-S401),,,POTENTIAL LEAK IN CREW OXYGEN SYSTEM [SLOPE CHANGE]  (35-1135-S401),,,,,,,,,,FALSE,TRUE,"[박창훈] chart 확인 결과 최근 하락률 다소 높아졌으나, 점검 필요수준은 아님, 반복 발생시 점검 요.",,No Action,,,,2025. 3. 29,,7280,35,777_HL82082025-03-28 20:35:24,777,HL8208,Closed,,N/A,
77022025-03-28 09:23:06,,KAL,330_HL7702,KE0000,2025. 3. 28,,,330-KAL-24-002,No.1 IDG Frequency Modulation High,,,,,,,,,,,,,TRUE,TRUE,"[박창훈] MR 문의 결과, Servo Valve의 Control Pressure Screen Contamination 가능성 있음. IDG 교환 요청",,Predictive Alert,MID,13095574,2025. 3. 28,,,0,24,77022025-03-28 09:23:06,330,HL7702,Open,,Pending,
80822025-03-28 08:51:37,,ETC,787_HL8082,KE0000,2025. 3. 28,,,787-KAL-49-001,Left ASG Scavenge Oil Pressure High,,,,,,,,,,,,,TRUE,TRUE,[남태영] Left(AFT) Scavenge Oil Filter Element 점검 및 교환,,Predictive Alert,MID,13095554,2025. 3. 28,2025. 4. 3,"[오진석]
3/30N, SCAV Oil Filter에서 부서지는 물질 검출(금속은아님)",8692,49,80822025-03-28 08:51:37,787,HL8082,Closed,,Pending,
83142025-03-27 08:52:50,,KAL,220_HL8314,KE000,2025. 3. 27,,,220-KAL-21-001,LH Pack Discharge Pressure Leak Suspected,,,,,,,,,,,,,TRUE,TRUE,"[오진석]
운항중 LH PDPS 값이 CH B에서 0 Psi 미만 감지됨. 
(Pack Discharge Temp가 Threshold 이내이나 Fluctuation 하는 전조증상이 있었음)
Pack discharge duct Leck 및 Inspection 요청.",,Predictive Alert,URGENT,13091818,2025. 3. 27,2025. 4. 3,"[오진석]
L/H PACK DISCHARGE DUCT DISBONDED 되어 DUCT 교환 후 CABIN PRESS LEAK CHECK NML.",20000,21,83142025-03-27 08:52:50,220,HL8314,Closed,,Fault,
80812025-03-27 07:32:30,,KAL,787_HL8081,KE000,2025. 3. 27,,,787-KAL-29-001,Right EDP case drain filter clogged,,,,,,,,,,,,,TRUE,TRUE,"[오진석]
RH EDP 교환 이전부터 CD Filter Delta P 높은현상 지속으로, CD Filter 점검 요청
* EDP 교환은 제외함",,Predictive Alert,MID,13090654,2025. 3. 27,2025. 4. 3,"[오진석]
RH EDP Case Drain Filter INSP 결과 NML로 Filter 교환 & Leak CHK NML",68552,29,80812025-03-27 07:32:30,787,HL8081,Monitoring,,Pending,
330_HL7710Wed Mar 26 2025 16:16:32 GMT+0900 (Korean Standard Time),,KAL,330_HL7710,KE483,2025. 3. 26,,,330-KAL-29-005,Yellow Hydraulic Leak Suspected - 비행전/후 Level 변화폭 증가,,,,,,,,,,,,,FALSE,TRUE,"[오진석]
3/25 Automatic Selector VLV Leak Evidence로 VLV 교환",,No Action,MID,,,2025. 3. 28,,,29,330_HL7710Wed Mar 26 2025 16:16:32 GMT+0900 (Korean Standard Time),330,HL7710,Monitoring,,N/A,
76442025-03-26 10:05:18,,KAL,748_HL7644,KE000,2025. 3. 26,,,748-KAL-29-004,No.1 Hydraulic Temperature High,,,,,,,,,,,,,TRUE,TRUE,"[오진석]
No.1 HYD TEMP High 현상 지속 및 1 & 4 HYD TEMP Difference 20도대에서 유지중.
EDP Supply, Pressure, CD hose 점검 요청. ",,Predictive Alert,LOW,13087950,2025. 3. 26,2025. 4. 3,"[남태영]
 - All Hose 점검 정상, Press & CD Filter 교환 완료",0,29,76442025-03-26 10:05:18,748,HL7644,Monitoring,,Pending,
330_HL7710Wed Mar 26 2025 00:37:58 GMT+0900 (Korean Standard Time),,KAL,330_HL7710,KE663,2025. 3. 25,,,330-KAL-29-005,Green Hydraulic Leak Suspected - 비행전/후 Level 변화폭 증가,,,,,,,,,,,,,FALSE,TRUE,"[오진석]
3/25 Automatic Selector VLV Leak Evidence로 VLV 교환",,No Action,MID,,,2025. 3. 26,,,29,330_HL7710Wed Mar 26 2025 00:37:58 GMT+0900 (Korean Standard Time),330,HL7710,Closed,,N/A,
330_HL7710Wed Mar 26 2025 00:37:04 GMT+0900 (Korean Standard Time),,KAL,330_HL7710,KE663,2025. 3. 25,,,330-KAL-29-005,Green Hydraulic Leak Suspected - Slope 상승,,,,,,,,,,,,,FALSE,TRUE,"[오진석]
3/25 Automatic Selector VLV Leak Evidence로 VLV 교환",,No Action,MID,,,2025. 3. 26,,,29,330_HL7710Wed Mar 26 2025 00:37:04 GMT+0900 (Korean Standard Time),330,HL7710,Closed,,N/A,
195cc810de8c7786,,AHM,787_HL8345,KE0866,2025. 3. 25,,,29-0042-S860,POSSIBLE SLOW LEAK DETECTED IN THE LEFT HYDRAULIC SYSTEM  (29-0042-S860),,,POSSIBLE SLOW LEAK DETECTED IN THE LEFT HYDRAULIC SYSTEM  (29-0042-S860),,,,,,,,,,FALSE,TRUE,[남태영] 3/12 L Pressure & CD Filter 교환 및 Flushing 이후 Hyd 감소한 사항으로 Nuisance,,No Action,,,,2025. 3. 26,,0,29,787_HL83452025-03-25 17:53:24,787,HL8345,Closed,,N/A,
195c71e28ec1182a,,AHM,787_HL8345,KE0042,2025. 3. 24,,,29-0042-S860,POSSIBLE SLOW LEAK DETECTED IN THE LEFT HYDRAULIC SYSTEM  (29-0042-S860),,,POSSIBLE SLOW LEAK DETECTED IN THE LEFT HYDRAULIC SYSTEM  (29-0042-S860),,,,,,,,,,FALSE,TRUE,[박창훈] 3/12 L Pressure & CD Filter 교환 및 Flushing 이후 Hyd 감소한 사항으로 Nuisance,,No Action,,,,2025. 3. 25,,0,29,787_HL83452025-03-24 16:47:23,787,HL8345,Monitoring,,N/A,
195c66e98d01d981,,AHM,748_HL7617,KE9214,2025. 3. 24,,,29-0109-S830,HYDRAULIC SYSTEM 1 PRESSURE TRENDING TOO HIGH OR LOW  (29-0109-S830),,,HYDRAULIC SYSTEM 1 PRESSURE TRENDING TOO HIGH OR LOW  (29-0109-S830),,,,,,,,,,FALSE,TRUE,[박창훈] 2950 psi 정상 ,,No Action,,,,2025. 3. 25,,,29,748_HL76172025-03-24 13:35:24,748,HL7617,Closed,,N/A,
330_HL7524Mon Mar 24 2025 05:52:31 GMT+0900 (Korean Standard Time),,KAL,330_HL7524,KE647,2025. 3. 24,,,330-KAL-32-005,#3/4 Tire Air Leak Suspected,,,,,,,,,,,,,FALSE,TRUE,"[박창훈]
SRR Uplink로 Cold Tire Pressure 확인 결과 정상, 반복 발생 시 재 확인 예정
후속편 확인 결과 정상",,No Action,MID,,,2025. 3. 24,,39936,32,330_HL7524Mon Mar 24 2025 05:52:31 GMT+0900 (Korean Standard Time),330,HL7524,Closed,,N/A,
195bf59130502f77,,AHM,777_HL8226,KE0321,2025. 3. 23,,,36-0065-C410,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,,,,,,,,FALSE,TRUE,"[양준우] 
- 기 Defer 사항",,No Action,,,,2025. 3. 23,"[양준우]
- T/S 결과 HPSOV Sense Line Connection 부위 다량의 Air Leak 확인
- Re-tight 시 동일하여 Adapter 및 Tube 교체후 No-Leak 확인",21424,36,777_HL82262025-03-23 04:34:23,777,HL8226,Closed,1w_QMNdB3PSeHg-Z5yQ9r3sM3m0xQwUmq,N/A,
195bedfea3fa4473,,AHM,748_HL7617,KE8537,2025. 3. 23,,,29-0109-S832,HYDRAULIC SYSTEM 3 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S832),,,HYDRAULIC SYSTEM 3 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S832),,,,,,,,,,FALSE,TRUE,[박창훈] 2900 psi로 다소 낮은 경우 있었으나 이후 정상 ,,No Action,,,,2025. 3. 23,,,29,748_HL76172025-03-23 02:22:44,748,HL7617,Closed,,N/A,
195bedff29e8f95d,,AHM,748_HL7617,KE8537,2025. 3. 23,,,29-0109-S830,HYDRAULIC SYSTEM 1 PRESSURE TRENDING TOO HIGH OR LOW  (29-0109-S830),,,HYDRAULIC SYSTEM 1 PRESSURE TRENDING TOO HIGH OR LOW  (29-0109-S830),,,,,,,,,,FALSE,TRUE,"[박창훈] 2860 psi로 다른 System 대비 큰 하락 폭을 보이는 경우가 있음. 
반복 발생 시 모니터링 필요.",,No Action,,,,2025. 3. 23,,,29,748_HL76172025-03-23 02:22:32,748,HL7617,Closed,,N/A,
195bedff43e45cc3,,AHM,748_HL7617,KE8537,2025. 3. 23,,,29-0109-S831,HYDRAULIC SYSTEM 2 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S831),,,HYDRAULIC SYSTEM 2 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S831),,,,,,,,,,FALSE,TRUE,[박창훈] 2890 psi로 다소 낮은 경우 있었으나 이후 정상 ,,No Action,,,,2025. 3. 23,,,29,748_HL76172025-03-23 02:22:24,748,HL7617,Closed,,N/A,
195bca3d95c56fb5,,AHM,787_HL8345,KE0042,2025. 3. 22,,,29-0042-S860,POSSIBLE SLOW LEAK DETECTED IN THE LEFT HYDRAULIC SYSTEM  (29-0042-S860),,,POSSIBLE SLOW LEAK DETECTED IN THE LEFT HYDRAULIC SYSTEM  (29-0042-S860),,,,,,,,,,FALSE,TRUE,[남태영] 3/12 L Pressure & CD Filter 교환 및 Flushing 이후 Hyd 감소한 사항으로 Nuisance,,No Action,,,,2025. 3. 22,,0,29,787_HL83452025-03-22 15:57:23,787,HL8345,Closed,,N/A,
76332025-03-22 15:17:01,,AHM,748_HL7633,KE000,2025. 3. 22,,,748-KAL-29-002,No.1 Hydraulic Temperature High,,,,,,,,,,,,,TRUE,TRUE,"[오진석]
NO.1 HYD Case Drain Temp가 지속 높은 값을 유지중, No.1 & 4 Difference high 상태. 
Case Drain Filter 점검 및 Plumbing check 예정.",,CXL,MID,13075278,2025. 3. 22,2025. 3. 26,"[남태영]
<3/26> 송출 대상 항공기로 점검 불요",0,29,76332025-03-22 15:17:01,748,HL7633,Closed,,N/A,
195ba75527560681,,AHM,777_HL8226,KE0274,2025. 3. 22,,,36-0065-C410,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,,,,,,,,FALSE,TRUE,"[오진석]
3/19, HPSOV De-active MEL 기 적용(36-11-02-06A)",,No Action,,,,2025. 3. 22,,21424,36,777_HL82262025-03-22 05:47:23,777,HL8226,Closed,,N/A,
195b94cc4778ebb5,,AHM,748_HL7609,KE0233,2025. 3. 22,,,29-0121-S830,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,,,,,,,,FALSE,TRUE,"[오진석] Monitoring  (17도 차이 유지중)
NO.1 ENG CD TEMP: 70도
NO.4 ENG CD TEMP: 53도",,No Action,,,,2025. 3. 22,,,29,748_HL76092025-03-22 00:23:23,748,HL7609,Closed,,N/A,
195b93d2d49c5fba,,AHM,748_HL7610,KE0234,2025. 3. 22,,,21-0222-B002,PACK 2 HIGH DELTA PRESSURE  (21-0222-B002),,,PACK 2 HIGH DELTA PRESSURE  (21-0222-B002),,,,,,,,,,FALSE,TRUE,[남태영] 3/2 와 3/4 에도 동일 Alert 발생하였으나 별도 Action 없이 정상화되어 Monitoring,,No Action,,,,2025. 3. 22,,,21,748_HL76102025-03-22 00:06:24,748,HL7610,Closed,,N/A,
195b8ba62ab109e7,,AHM,777_HL8226,KE0274,2025. 3. 21,,,36-0211-C92G,"LH BLEED SYSTEM DEGRADATION DURING PFBIT OPERATION [OPERATIONAL, METRIC 6B]  (36-0211-C92G)",,,"LH BLEED SYSTEM DEGRADATION DURING PFBIT OPERATION [OPERATIONAL, METRIC 6B]  (36-0211-C92G)",,,,,,,,,,FALSE,TRUE,[남태영] 3/23 RH HPSOV 작업 이후 Monitoring 결과에 따라 작업 진행 요함,,No Action,,,,,,21424,36,777_HL82262025-03-21 21:43:24,777,HL8226,New,,N/A,
195b83cd11f873c2,,AHM,748_HL7617,KE0552,2025. 3. 21,,,29-0109-S831,HYDRAULIC SYSTEM 2 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S831),,,HYDRAULIC SYSTEM 2 PRESSURE TRENDING TOO HIGH OR TOO LOW  (29-0109-S831),,,,,,,,,,FALSE,TRUE,"[오진석] Monitoring
No.2 HYD PR: 2900 Psi",,No Action,,,,2025. 3. 26,,,29,748_HL76172025-03-21 19:26:22,748,HL7617,Closed,,N/A,
195b786aed8938f7,,AHM,777_HL8226,KE0274,2025. 3. 21,,,36-0211-C91G,"LH BLEED SYSTEM DEGRADATION DURING PFBIT OPERATION [WATCH, METRIC 6B]  (36-0211-C91G)",,,"LH BLEED SYSTEM DEGRADATION DURING PFBIT OPERATION [WATCH, METRIC 6B]  (36-0211-C91G)",,,,,,,,,,FALSE,TRUE,[남태영] R HPSOV MSG 발생으로 MEL 적용 후 Pressure 감소하여 Monitoring,,No Action,,,,2025. 3. 21,,21424,36,777_HL82262025-03-21 16:07:23,777,HL8226,Monitoring,,N/A,
330_HL7584Fri Mar 21 2025 11:21:53 GMT+0900 (Korean Standard Time),,KAL,330_HL7584,KE197,2025. 3. 21,,,330-KAL-29-005,Yellow Hydraulic Leak Suspected - 비행전/후 Level 변화폭 증가,,,,,,,,,,,,,FALSE,TRUE,"[오진석]
Chart상 NML",,No Action,MID,,,2025. 3. 22,,,29,330_HL7584Fri Mar 21 2025 11:21:53 GMT+0900 (Korean Standard Time),330,HL7584,Closed,,N/A,
195b57675f919cbd,,AHM,748_HL7639,KE0538,2025. 3. 21,,,29-0121-S831,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,,,,,,,,FALSE,TRUE,"[오진석] Monitoring 
NO.1 ENG CD TEMP: 64도
NO.4 ENG CD TEMP: 52도",,No Action,,,,2025. 3. 21,,,29,748_HL76392025-03-21 06:30:24,748,HL7639,Closed,,N/A,
195b5347356699e7,,AHM,748_HL7609,KE0284,2025. 3. 21,,,29-0121-S830,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,,,,,,,,FALSE,TRUE,"[오진석] Monitoring 
NO.1 ENG CD TEMP: 77도
NO.4 ENG CD TEMP: 60도
",,No Action,,,,2025. 3. 21,,,29,748_HL76092025-03-21 05:18:24,748,HL7609,Closed,,N/A,
330_HL7587Fri Mar 21 2025 00:46:16 GMT+0900 (Korean Standard Time),,KAL,330_HL7587,KE846,2025. 3. 20,,,330-KAL-29-005,Green Hydraulic Leak Suspected - Slope 상승,,,,,,,,,,,,,FALSE,TRUE,"[오진석]
Chart상 NML",,No Action,MID,,,2025. 3. 22,,,29,330_HL7587Fri Mar 21 2025 00:46:16 GMT+0900 (Korean Standard Time),330,HL7587,Closed,,N/A,
195b3978d1d6a4a3,,AHM,777_HL8226,KE0273,2025. 3. 20,,,36-0065-C410,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,THE RH HPSOV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL CLOSED].  (36-0065-C410),,,,,,,,,,FALSE,TRUE,"[오진석]
3/19, HPSOV De-active MEL 기 적용(36-11-02-06A)",,No Action,,,,2025. 3. 21,,21424,36,777_HL82262025-03-20 21:47:23,777,HL8226,Closed,,N/A,
195b3359b444a1d1,,AHM,748_HL7609,KE0284,2025. 3. 20,,,32-9991-S224,HIGH BRAKE TORQUE DELTA OBSERVED BETWEEN BRAKES 3 AND 4  (32-9991-S224),,,HIGH BRAKE TORQUE DELTA OBSERVED BETWEEN BRAKES 3 AND 4  (32-9991-S224),,,,,,,,,,FALSE,TRUE,"[오진석] 
Brake Limiter MSG 기발생",,No Action,,,,2025. 3. 21,,,32,748_HL76092025-03-20 20:00:23,748,HL7609,Closed,,N/A,
195b12482fbee6a1,,AHM,748_HL7609,KE0283,2025. 3. 20,,,29-0121-S830,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 1 & 4  (29-0121-S830),,,,,,,,,,FALSE,TRUE,"[박창훈] 
No.4 Temp 50℃ ",,No Action,,,,2025. 3. 20,,,29,748_HL76092025-03-20 10:22:23,748,HL7609,Monitoring,,N/A,
195b0da42abe5d89,,AHM,748_HL7609,KE0283,2025. 3. 20,,,32-9991-S224,HIGH BRAKE TORQUE DELTA OBSERVED BETWEEN BRAKES 3 AND 4  (32-9991-S224),,,HIGH BRAKE TORQUE DELTA OBSERVED BETWEEN BRAKES 3 AND 4  (32-9991-S224),,,,,,,,,,FALSE,TRUE,"[박창훈] 
Brake Limiter MSG 기발생",,No Action,,,,2025. 3. 20,,,32,748_HL76092025-03-20 09:01:23,748,HL7609,Closed,,N/A,
195afb37579c0662,,AHM,748_HL7624,KE0539,2025. 3. 20,,,29-0121-S831,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,,,,,,,,FALSE,TRUE,"[박창훈]
No.4 Temp 47℃",,No Action,,,,2025. 3. 20,,,29,748_HL76242025-03-20 03:39:24,748,HL7624,Monitoring,,N/A,
195aeeb0e20a864b,,AHM,777_HL8217,KE0422,2025. 3. 19,,,28-0013-C719b,THE RH FUEL SPAR VALVE SHOWS SIGNS OF DEGRADATION [SLOW VALVE]  (28-0013-C719B),,,THE RH FUEL SPAR VALVE SHOWS SIGNS OF DEGRADATION [SLOW VALVE]  (28-0013-C719B),,,,,,,,,,FALSE,TRUE,"[양준우] ""A"" CHK 중 Fuel Pump Strainer 점검 과정에서 발생된 Alert 이므로 추가조차 불요",,No Action,,,,2025. 3. 20,"- MR# 777.SB.GE90-100 73-0070.INSP.001 수행후 Dry Motor CHK 필요(AMM TASK 71-00-00-700-802-H01)
- 일부 Fuel Drain 되었으므로 Dry Moter 전 연료 Prime 작업 필요(AMM SUBTASK 71-00-00-640-001-H01)
- 해당 작업은 Fuel Lever ""RUN"" → Spar VLV C/B ""Open"" → Fuel Lever ""Cutoff"" 하므로 동 Alert 는 추가 조치 불요 ",,28,777_HL82172025-03-20 00:00:23,777,HL8217,Closed,1IZKxfm75ymRrT-LFtWnHaDsCUWHa5o-4,N/A,
75872025-03-19 14:41:26,,KAL,330_HL7587,KE0000,2025. 3. 19,,,330-KAL-49-005,APU Load Compressor Degraded,,,,,,,,,,,,,TRUE,TRUE,"[박창훈] BSI 수행 결과 APU Normal, IGV Angle Unstable 하여 TSM에 의거 IGV 계통 점검 및 Bleed Duct Leak 여부 점검 요청",,Predictive Alert,MID,13066864,2025. 3. 19,2025. 3. 25,,0,49,75872025-03-19 14:41:26,330,HL7587,Closed,,NFF,
195ac64b0385fe2b,,AHM,787_HL8345,KE0171,2025. 3. 19,,,29-0042-S860,POSSIBLE SLOW LEAK DETECTED IN THE LEFT HYDRAULIC SYSTEM  (29-0042-S860),,,POSSIBLE SLOW LEAK DETECTED IN THE LEFT HYDRAULIC SYSTEM  (29-0042-S860),,,,,,,,,,FALSE,TRUE,"[박창훈] 3/11(N) LEFT EDP Case Drain Filter, Pressure Filter 교한 수행으로 인한 Level 변화",,No Action,,,,2025. 3. 19,,0,29,787_HL83452025-03-19 12:14:23,787,HL8345,Closed,,N/A,
75842025-03-19 08:30:56,,KAL,330_HL7584,KE0000,2025. 3. 19,,,330-KAL-32-003,No.3 Brake Temp High,,,,,,,,,,,,,TRUE,TRUE,[박창훈] Normal Brake Test / Calibration 수행,,Predictive Alert,MID,13065894,2025. 3. 19,2025. 3. 21,"[남태영]
<3/20> Calibration 수행 완료",17680,32,75842025-03-19 08:30:56,330,HL7584,Monitoring,,Pending,
195a6ceaa3da8027,,AHM,777_HL8077,KE9207,2025. 3. 18,,,36-0067-C410,THE LH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0067-C410),,,THE LH FAMV SHOWS SIGNS OF IMMINENT FAILURE OR AN FDE [FAIL OPEN 2].  (36-0067-C410),,,,,,,,,,FALSE,TRUE,"[박창훈]
FAMV Open 2. 17sec 기록됨. 초도 발생으로 모니터링. ",,No Action,,,,2025. 3. 18,,,36,777_HL80772025-03-18 10:12:23,777,HL8077,Closed,,N/A,
195a390fe8251233,,AHM,777_HL7534,KE0475,2025. 3. 17,,,28-0016-R680,FQIS BLANKING - OUTER LEFT MAIN TANK UNIT  (28-0016-R680),,,FQIS BLANKING - OUTER LEFT MAIN TANK UNIT  (28-0016-R680),,,,,,,,,,FALSE,TRUE,"[박창훈]
MOI Defer 기적용",,No Action,,,,2025. 3. 18,,,28,777_HL75342025-03-17 19:06:24,777,HL7534,Monitoring,,N/A,
195a33bee9013045,,AHM,748_HL7624,KE9214,2025. 3. 17,,,32-9996-S224,HIGH BRAKE TORQUE DELTA OBSERVED BETWEEN BRAKES 13 AND 14  (32-9996-S224),,,HIGH BRAKE TORQUE DELTA OBSERVED BETWEEN BRAKES 13 AND 14  (32-9996-S224),,,,,,,,,,FALSE,TRUE,"[박창훈]
Brake Limiter MSG 기발생",,No Action,,,,2025. 3. 18,,,32,748_HL76242025-03-17 17:33:23,748,HL7624,Closed,,N/A,
195a2f2bbad9887d,,AHM,777_HL8077,KE9314,2025. 3. 17,,,49-9018-S113,SUDDEN DROP IN APU OIL LEVEL DETECTED  (49-9018-S113),,,SUDDEN DROP IN APU OIL LEVEL DETECTED  (49-9018-S113),,,,,,,,,,TRUE,TRUE,"[오진석]
- APU Oil Level Sudden Drop 감지되어 Leak 의심 [과거 MOT 사례 있음]",,Predictive Alert,,13061710,2025. 3. 17,2025. 3. 18,"[박창훈]
- APU Drain Mast → Normal, Air/Oil Cooler → Normal, Tube/Connection → Normal
- Exhaust → Normal. 
- Oil 3QT Serviced",0,49,777_HL80772025-03-17 16:13:33,777,HL8077,Closed,,Pending,
787_HL7207Mon Mar 17 2025 14:56:02 GMT+0900 (Korean Standard Time),,KAL,787_HL7207,KE938,2025. 3. 17,,,787-KAL-32-001,No.6 Brake Calibration Issue Occurred,,,,,,,,,,,,,FALSE,TRUE,"[오진석] 
초도 발생으로 후속편 모니터링 필요. 
후속편에서 Back to Normal",,No Action,MID,,,2025. 3. 26,,14432,32,787_HL7207Mon Mar 17 2025 14:56:02 GMT+0900 (Korean Standard Time),787,HL7207,Closed,,N/A,
195a165475119a56,,AHM,748_HL7610,KE0514,2025. 3. 17,,,29-0121-S831,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,,,,,,,,FALSE,TRUE,"[오진석] Monitoring
No.2 : 64, 2980 psi, No.3 : 57, 2970 psi",,No Action,,,,2025. 3. 17,,,29,748_HL76102025-03-17 08:59:23,748,HL7610,Closed,,N/A,
330_HL7701Mon Mar 17 2025 00:02:14 GMT+0900 (Korean Standard Time),,KAL,330_HL7701,KE198,2025. 3. 16,,,330-KAL-29-005,Green Hydraulic Leak Suspected - Slope 상승,,,,,,,,,,,,,FALSE,TRUE,"[오진석]
15N, HYD LEAK EVIDENCE FROM L/G ISOLATION SAFETY VALVE(85GA) 확인되어 ISOLATION SAFETY VALVE(85GA) 교환함.",,No Action,MID,,,2025. 3. 17,,,29,330_HL7701Mon Mar 17 2025 00:02:14 GMT+0900 (Korean Standard Time),330,HL7701,Closed,,N/A,
1959eee8442fe63b,,AHM,748_HL7609,KE0284,2025. 3. 16,,,29-0121-S831,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,,,,,,,,FALSE,TRUE,"[오진석] Monitoring
No.2: 63도 2930 psi , No.3: 57도 2960 psi
",,No Action,,,,2025. 3. 17,,,29,748_HL76092025-03-16 21:30:24,748,HL7609,Closed,,N/A,
